mZd	ctau	BR_MUMU		BR_EE		BR_TAUTAU	BR_UUBAR	BR_DDBAR	BR_SSBAR	BR_CCBAR	BR_BBBAR	BR_MUNUMUNUBAR	BR_ENUENUBAR	BR_TAUNUTAUNUBAR
5.0	1	1.5750e-01	1.5750e-01	1.4506e-01	2.1973e-01	5.5097e-02	5.5097e-02	2.1002e-01	0.0000e+00	3.1749e-07	3.1749e-07	3.1749e-07
5.0	10	1.5750e-01	1.5750e-01	1.4506e-01	2.1973e-01	5.5095e-02	5.5095e-02	2.1002e-01	0.0000e+00	3.1440e-07	3.1440e-07	3.1440e-07
5.0	100	1.5750e-01	1.5750e-01	1.4531e-01	2.1980e-01	5.4885e-02	5.4885e-02	2.1009e-01	0.0000e+00	5.3125e-08	5.3125e-08	5.3125e-08
6.0	1	1.5650e-01	1.5650e-01	1.5270e-01	2.1529e-01	5.4050e-02	5.4050e-02	2.1090e-01	0.0000e+00	6.2629e-07	6.2629e-07	6.2629e-07
6.0	10	1.5650e-01	1.5650e-01	1.5275e-01	2.1531e-01	5.4020e-02	5.4020e-02	2.1091e-01	0.0000e+00	4.5325e-07	4.5325e-07	4.5325e-07
6.0	100	1.5650e-01	1.5650e-01	1.5236e-01	2.1520e-01	5.4322e-02	5.4322e-02	2.1080e-01	0.0000e+00	3.3378e-06	3.3378e-06	3.3378e-06
7.0	1	1.4950e-01	1.4950e-01	1.5849e-01	2.1770e-01	5.4736e-02	5.4736e-02	2.1535e-01	0.0000e+00	1.1815e-06	1.1815e-06	1.1815e-06
7.0	10	1.4950e-01	1.4950e-01	1.5846e-01	2.1769e-01	5.4758e-02	5.4758e-02	2.1534e-01	0.0000e+00	1.3667e-06	1.3667e-06	1.3667e-06
7.0	100	1.4950e-01	1.4950e-01	1.5855e-01	2.1771e-01	5.4689e-02	5.4689e-02	2.1536e-01	0.0000e+00	8.3097e-07	8.3097e-07	8.3097e-07
8.0	1	1.5050e-01	1.5050e-01	1.5916e-01	2.1614e-01	5.4441e-02	5.4441e-02	2.1479e-01	0.0000e+00	2.0311e-06	2.0311e-06	2.0311e-06
8.0	10	1.5050e-01	1.5050e-01	1.5927e-01	2.1618e-01	5.4368e-02	5.4368e-02	2.1483e-01	0.0000e+00	1.2821e-06	1.2821e-06	1.2821e-06
8.0	100	1.5050e-01	1.5050e-01	1.5990e-01	2.1633e-01	5.3883e-02	5.3883e-02	2.1498e-01	0.0000e+00	4.8501e-07	4.8501e-07	4.8501e-07
